ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	CONCEPT_ID	COGID	ROOTID	ALIGNMENT
42874	Croatian	July	juli	jûːli	j uː l i		Balto-Slavic	468_july	1794	185	j uː l i - -
42875	Croatian	July	srpanj	sr̩̂ːpaɲ	s rː p a ɲ		Balto-Slavic	468_july	2368	211	s rː p a ɲ
44087	Slovene	July	júlij	ju˨ːlij	j uː ² l i j		Balto-Slavic	468_july	2254	206	j uː ² l i j
45228	Slovak	July	júl	juːɫ	j uː lˠ		Balto-Slavic	468_july	1794	185	j uː lˠ - - -
46411	Czech	July	červenec	t͡ʃɛrvɛnɛt͡s	tʃ ɛ r v ɛ n ɛ ts		Balto-Slavic	468_july	1856	188	tʃ ɛ r v ɛ n ɛ ts
47538	Polish	July	lipiec	lipiɛt͡s	l i p i ɛ ts		Balto-Slavic	468_july	1753	183	l i - p i ɛ ts
48638	Ukrainian	July	липень	lɪpɛnʲ	l ɪ p ɛ nʲ		Balto-Slavic	468_july	1753	183	l ɪ - p - ɛ nʲ
49727	Belarusian	July	ліпень	lipʲɛnʲ	l i pʲ ɛ nʲ		Balto-Slavic	468_july	1753	183	l i - pʲ - ɛ nʲ
50784	Russian	July	июль	jɨjuˑl	j ɨ j uˑ l		Balto-Slavic	468_july	1937	192	j ɨ j uˑ l
51894	Lithuanian	July	liepa	ɫîəpɐ	lˠ i ə p ɐ		Balto-Slavic	468_july	1753	183	lˠ i ə p - ɐ -
53191	Latvian	July	jūlijs	juːlijs	j uː l i j s		Balto-Slavic	468_july	1794	185	j uː l i j s
54444	Icelandic	July	júlí	juli	j u l i		Germanic	468_july	9794	185	j u l i
55599	Norwegian (Bokmål)	July	juli	ˈjʉːliː	j ʉː l iː		Germanic	468_july	9794	185	j ʉː l iː
56736	Swedish	July	juli	jʉːlɪ	j ʉː l ɪ		Germanic	468_july	9794	185	j ʉː l ɪ
57868	Danish	July	juli	juːli	j uː l i		Germanic	468_july	9794	185	j uː l i
58936	German	July	Juli	juːliː	j uː l iː		Germanic	468_july	9794	185	j uː l iː
60015	Dutch	July	juli	ˈjyˑliˑ	j yˑ l iˑ		Germanic	468_july	9794	185	j yˑ l iˑ
61138	English	July	July	d͡ʒuːˈlaɪ	dʒ uː l a ɪ		Germanic	468_july	9809	186	dʒ uː l a ɪ
62261	Irish	July	Iúil	uːlʲ	uː lʲ		Celtic	468_july	6871	195	uː lʲ
63500	Welsh	July	Gorffennaf	ɡɔrfɛnnav	g ɔ r f ɛ n n a v		Celtic	468_july	7031	210	g ɔ r f ɛ n n a v
64617	Breton	July	Gouhere	ɡuheːʀɛ	g u h eː ʀ ɛ		Celtic	468_july	6759	184	g u h eː ʀ ɛ
65676	Latin	July	Iulius	ɪuːɫɪʊs	ɪ uː lˠ ɪ ʊ s		Italic	468_july	13792	197	ɪ uː lˠ ɪ ʊ s
66831	French	July	juillet	ʒɥiˈjɛ	ʒ ɥ i j ɛ		Italic	468_july	13703	192	ʒ ɥ i j ɛ
68021	Catalan	July	juliol	ʒuɫiɔɫ	ʒ u lˠ i ɔ lˠ		Italic	468_july	13615	186	ʒ u lˠ i ɔ lˠ
69161	Spanish	July	julio	xuljo	x u l j o		Italic	468_july	13887	203	x u - l j o
70401	Portuguese	July	Julho	ˈʒuʎu	ʒ u ʎ u		Italic	468_july	13615	186	ʒ u ʎ - u -
71647	Italian	July	luglio	luʎːo	l u ʎː o		Italic	468_july	13777	196	l u ʎː o
72928	Romanian	July	iulie	iwlje	i w l j e		Italic	468_july	13887	203	- i w l j e
41646	Bulgarian	June	юни	juni	j u n i		Balto-Slavic	467_june	2443	214	j u n i - -
42872	Croatian	June	juni	jûːni	j uː n i		Balto-Slavic	467_june	2443	214	j uː n i - -
42873	Croatian	June	lipanj	lîːpaɲ	l iː p a ɲ		Balto-Slavic	467_june	2987	240	l iː p a ɲ
44086	Slovene	June	júnij	ju˨ːnij	j uː ² n i j		Balto-Slavic	467_june	2875	235	j uː ² n i j
45227	Slovak	June	jún	juːn	j uː n		Balto-Slavic	467_june	2443	214	j uː n - - -
46410	Czech	June	červen	t͡ʃɛrvɛn	tʃ ɛ r v ɛ n		Balto-Slavic	467_june	2394	212	tʃ ɛ r v - ɛ n
47537	Polish	June	czerwiec	ʈ͡ʂɛɾviɛt͡s	ʈʂ ɛ ɾ v i ɛ ts		Balto-Slavic	467_june	2394	212	ʈʂ ɛ ɾ v i ɛ ts
48637	Ukrainian	June	червень	ʈ͡ʂɛrwɛnʲ	ʈʂ ɛ r w ɛ nʲ		Balto-Slavic	467_june	2394	212	ʈʂ ɛ r w - ɛ nʲ
49726	Belarusian	June	чэрвень	ʈ͡ʂɛrvʲɛnʲ	ʈʂ ɛ r vʲ ɛ nʲ		Balto-Slavic	467_june	2394	212	ʈʂ ɛ r vʲ - ɛ nʲ
50783	Russian	June	июнь	jɨjuˑnʲ	j ɨ j uˑ nʲ		Balto-Slavic	467_june	2846	233	j ɨ j uˑ nʲ
51893	Lithuanian	June	birželis	bʲɪrʒɛ̌lʲɪs	bʲ ɪ r ʒ ɛ lʲ ɪ s		Balto-Slavic	467_june	2745	228	bʲ ɪ r ʒ ɛ lʲ ɪ s
53190	Latvian	June	jūnijs	juːnijs	j uː n i j s		Balto-Slavic	467_june	2443	214	j uː n i j s
54443	Icelandic	June	júní	juni	j u n i		Germanic	467_june	10204	214	j u n i
55598	Norwegian (Bokmål)	June	juni	ˈjʉːniː	j ʉː n iː		Germanic	467_june	10204	214	j ʉː n iː
56735	Swedish	June	juni	jʉːnɪ	j ʉː n ɪ		Germanic	467_june	10204	214	j ʉː n ɪ
57867	Danish	June	juni	juːni	j uː n i		Germanic	467_june	10204	214	j uː n i
58935	German	June	Juni	juːniː	j uː n iː		Germanic	467_june	10204	214	j uː n iː
60014	Dutch	June	juni	ˈjyˑniˑ	j yˑ n iˑ		Germanic	467_june	10204	214	j yˑ n iˑ
61137	English	June	June	d͡ʒuːn	dʒ uː n		Germanic	467_june	10215	215	dʒ uː n
62260	Irish	June	Meitheamh	mʲɛhəvˠ	mʲ ɛ h ə vˠ		Celtic	467_june	7062	213	mʲ ɛ h ə vˠ - -
63499	Welsh	June	Mehefin	mɛhɛvɪn	m ɛ h ɛ v ɪ n		Celtic	467_june	7062	213	m ɛ h ɛ v ɪ n
64616	Breton	June	Mezheven	mɛzeːvɛ̃n	m ɛ z eː v ɛ̃ n		Celtic	467_june	7062	213	m ɛ z eː v ɛ̃ n
65675	Latin	June	Iunius	ɪuːnɪʊs	ɪ uː n ɪ ʊ s		Italic	467_june	14251	226	ɪ uː n ɪ ʊ s
66830	French	June	juin	ʒɥɛ̃	ʒ ɥ ɛ̃		Italic	467_june	14163	221	ʒ ɥ ɛ̃
68020	Catalan	June	juny	ʒuɲ	ʒ u ɲ		Italic	467_june	14080	215	ʒ u ɲ -
69160	Spanish	June	junio	xunjo	x u n j o		Italic	467_june	14329	232	x u - n j o
70400	Portuguese	June	Junho	ˈʒuɲu	ʒ u ɲ u		Italic	467_june	14080	215	ʒ u ɲ u
71646	Italian	June	giugno	d͡ʒuɲːo	dʒ u ɲː o		Italic	467_june	14080	215	dʒ u ɲː o
72927	Romanian	June	iunie	iwnje	i w n j e		Italic	467_june	14329	232	- i w n j e
41643	Bulgarian	March	март	mart	m a r t		Balto-Slavic	464_march	3267	253	m a r t -
42866	Croatian	March	mart	mârt	m a r t		Balto-Slavic	464_march	3267	253	m a r t -
42867	Croatian	March	ožujak	ɔ̌ʒujak	ɔ ʒ u j a k		Balto-Slavic	464_march	3622	269	ɔ ʒ u j a k
44083	Slovene	March	márec	ma˨ːrɛt͡s	m aː ² r ɛ ts		Balto-Slavic	464_march	3519	264	m aː ² r ɛ ts
45224	Slovak	March	marec	marɛt͡s	m a r ɛ ts		Balto-Slavic	464_march	3220	251	m a r ɛ ts
46407	Czech	March	březen	br̝ɛzɛn	b r̝ ɛ z ɛ n		Balto-Slavic	464_march	3117	246	b - r̝ ɛ z ɛ n
47534	Polish	March	marzec	maʐɛt͡s	m a ʐ ɛ ts		Balto-Slavic	464_march	3220	251	m a ʐ ɛ ts
48634	Ukrainian	March	березень	bɛrɛzɛnʲ	b ɛ r ɛ z ɛ nʲ		Balto-Slavic	464_march	3117	246	b ɛ r ɛ z ɛ nʲ
49722	Belarusian	March	сакавік	sakavik	s a k a v i k		Balto-Slavic	464_march	3012	241	s a k a v i k
50780	Russian	March	март	maˑrt	m aˑ r t		Balto-Slavic	464_march	3267	253	m aˑ r t -
51890	Lithuanian	March	kovas	kôːʋɐs	k oː ʋ ɐ s		Balto-Slavic	464_march	3360	257	k oː ʋ ɐ s
53187	Latvian	March	marts	mɑrts	m ɑ r t s		Balto-Slavic	464_march	3267	253	m ɑ r t s
54440	Icelandic	March	mars	mɑr̥s	m ɑ r̥ s		Germanic	464_march	10717	253	m ɑ r̥ - s
55595	Norwegian (Bokmål)	March	mars	mɑrs	m ɑ r s		Germanic	464_march	10717	253	m ɑ r - s
56732	Swedish	March	mars	marːs	m a rː s		Germanic	464_march	10717	253	m a rː - s
57864	Danish	March	marts	mɑʁds	m ɑ ʁ d s		Germanic	464_march	10717	253	m ɑ ʁ d s
58932	German	March	März	mɛɐ̯t͡s	m ɛ ɐ ts		Germanic	464_march	10687	251	m ɛ ɐ ts
60011	Dutch	March	maart	maːrt	m aː r t		Germanic	464_march	10717	253	m aː r t -
61134	English	March	March	mɑːt͡ʃ	m ɑː tʃ		Germanic	464_march	10667	249	m ɑː tʃ
62257	Irish	March	Márta	mˠaːɾˠt̪ˠə	mˠ aː ɾˠ t̪ˠ ə		Celtic	464_march	7479	253	mˠ aː ɾˠ t̪ˠ ə
63496	Welsh	March	Mawrth	ma͡ʊrθ	m aʊ r θ		Celtic	464_march	7479	253	m aʊ r θ -
64613	Breton	March	Meurzh	møʀs	m ø ʀ s		Celtic	464_march	7479	253	m ø ʀ s -
65672	Latin	March	Martius	maːrtɪʊs	m aː r t ɪ ʊ s		Italic	464_march	14655	253	m aː r t ɪ - ʊ s
66827	French	March	mars	maʁs	m a ʁ s		Italic	464_march	14655	253	m a ʁ s - - - -
68017	Catalan	March	març	maɾs	m a ɾ s		Italic	464_march	14655	253	m a ɾ s - - - -
69157	Spanish	March	marzo	maɾθo	m a ɾ θ o		Italic	464_march	14655	253	m a ɾ θ - - o -
70397	Portuguese	March	Março	ˈmarsu	m a r s u		Italic	464_march	14655	253	m a r s - - u -
71643	Italian	March	marzo	mart͡so	m a r ts o		Italic	464_march	14655	253	m a r ts - - o -
72924	Romanian	March	martie	martje	m a r t j e		Italic	464_march	14655	253	m a r t - j e -
41645	Bulgarian	May	май	maj	m a j		Balto-Slavic	466_may	3642	270	m a j
42870	Croatian	May	maj	mâːj	m aː j		Balto-Slavic	466_may	3642	270	m aː j
42871	Croatian	May	svibanj	sʋîːbaɲ	s ʋ iː b a ɲ		Balto-Slavic	466_may	4276	299	s ʋ iː b a ɲ
44085	Slovene	May	máj	ma˨ːj	m aː ² j		Balto-Slavic	466_may	4166	293	m aː ² j
45226	Slovak	May	máj	maːj	m aː j		Balto-Slavic	466_may	3642	270	m aː j
46409	Czech	May	květen	ɡvjɛtɛn	g v j ɛ t ɛ n		Balto-Slavic	466_may	3751	275	g v j ɛ t ɛ n
47536	Polish	May	maj	maj	m a j		Balto-Slavic	466_may	3642	270	m a j
48636	Ukrainian	May	травень	trɑwɛnʲ	t r ɑ w ɛ nʲ		Balto-Slavic	466_may	4220	296	t r ɑ w ɛ nʲ
49724	Belarusian	May	май	maj	m a j		Balto-Slavic	466_may	3642	270	m a j
49725	Belarusian	May	травень	travʲɛnʲ	t r a vʲ ɛ nʲ		Balto-Slavic	466_may	4220	296	t r a vʲ ɛ nʲ
50782	Russian	May	май	məj	m ə j		Balto-Slavic	466_may	3642	270	m ə j
51892	Lithuanian	May	gegužė	ɡɛɡʊʒěː	g ɛ g ʊ ʒ eː		Balto-Slavic	466_may	4020	286	g ɛ g ʊ ʒ eː
53189	Latvian	May	maijs	mai̯js	m a i j s		Balto-Slavic	466_may	3963	284	m a i j s
54442	Icelandic	May	maí	mɑi	m ɑ i		Germanic	466_may	10924	270	m ɑ - i
55597	Norwegian (Bokmål)	May	mai	maj	m a j		Germanic	466_may	10924	270	m a j -
56734	Swedish	May	maj	majː	m a jː		Germanic	466_may	10924	270	m a jː -
57866	Danish	May	maj	maːj	m aː j		Germanic	466_may	10924	270	m aː j -
58934	German	May	Mai	maːiː	m aː iː		Germanic	466_may	10924	270	m aː - iː
60013	Dutch	May	mei	mɛi̯	m ɛ i		Germanic	466_may	10924	270	m ɛ - i
61136	English	May	May	meɪ	m e ɪ		Germanic	466_may	10924	270	m e - ɪ
62259	Irish	May	Bealtaine	bʲal̪ˠt̪ˠənʲə	bʲ a l̪ˠ t̪ˠ ə nʲ ə		Celtic	466_may	7772	282	bʲ a l̪ˠ t̪ˠ ə nʲ ə
63498	Welsh	May	Mai	ma͡ɪ	m aɪ		Celtic	466_may	7649	270	m aɪ -
64615	Breton	May	Mae	mae̯	m a e		Celtic	466_may	7649	270	m a e
65674	Latin	May	Maius	maːɪʊs	m aː ɪ ʊ s		Italic	466_may	15154	284	m aː ɪ ʊ s
66829	French	May	mai	mɛ	m ɛ		Italic	466_may	14942	270	m ɛ - -
68019	Catalan	May	maig	mat͡ʃ	m a tʃ		Italic	466_may	14981	273	m a - tʃ -
69159	Spanish	May	mayo	maʝo	m a ʝ o		Italic	466_may	15306	294	m a ʝ o
70399	Portuguese	May	Maio	ˈmaju	m a j u		Italic	466_may	14942	270	m a j u
71645	Italian	May	maggio	madd͡ʒo	m a d dʒ o		Italic	466_may	14981	273	m a d dʒ o
72926	Romanian	May	mai	maj	m a j		Italic	466_may	14942	270	m a j -
41653	Bulgarian	Monday	понеделник	pɔnɛdɛɫnik	p ɔ n ɛ d ɛ lˠ n i k		Balto-Slavic	474_monday	4300	300	p ɔ n - ɛ d - ɛ lˠ n i k
42885	Croatian	Monday	ponedjeljak	pɔnɛ̌djɛʎak	p ɔ n ɛ d j ɛ ʎ a k		Balto-Slavic	474_monday	4300	300	p ɔ n - ɛ d j ɛ ʎ - a k
42886	Croatian	Monday	ponedjeljnik	pɔnɛ̌djɛʎnik	p ɔ n ɛ d j ɛ ʎ n i k		Balto-Slavic	474_monday	4300	300	p ɔ n - ɛ d j ɛ ʎ n i k
44093	Slovene	Monday	ponedéljek	pɔnɛdɛ˨ːlɛk	p ɔ n ɛ d ɛː ² l ɛ k		Balto-Slavic	474_monday	4410	323	p ɔ n ɛ d ɛː ² l ɛ k
45234	Slovak	Monday	pondelok	pɔndɛɫɔk	p ɔ n d ɛ lˠ ɔ k		Balto-Slavic	474_monday	4300	300	p ɔ n - - d - ɛ lˠ - ɔ k
46417	Czech	Monday	pondělí	ponɟɛliː	p o n ɟ ɛ l iː		Balto-Slavic	474_monday	4300	300	p o n - - ɟ - ɛ l - iː -
46418	Czech	Monday	pondělek	ponɟɛlɛk	p o n ɟ ɛ l ɛ k		Balto-Slavic	474_monday	4300	300	p o n - - ɟ - ɛ l - ɛ k
47544	Polish	Monday	poniedziałek	pɔniɛd͡ʑawɛk	p ɔ n i ɛ dʑ a w ɛ k		Balto-Slavic	474_monday	4300	300	p ɔ n i ɛ dʑ - a w - ɛ k
48644	Ukrainian	Monday	понеділок	pɔnɛdʲilɔk	p ɔ n ɛ dʲ i l ɔ k		Balto-Slavic	474_monday	4300	300	p ɔ n - ɛ dʲ - i l - ɔ k
49733	Belarusian	Monday	панядзелак	panʲadzʲɛlak	p a nʲ a d zʲ ɛ l a k		Balto-Slavic	474_monday	4300	300	p a nʲ - a d zʲ ɛ l - a k
50790	Russian	Monday	понедельник	pənʲɪdʲeˑlnʲik	p ə nʲ ɪ dʲ eˑ l nʲ i k		Balto-Slavic	474_monday	4300	300	p ə nʲ - ɪ dʲ - eˑ l nʲ i k
51900	Lithuanian	Monday	pirmadienis	pʲɪrmǎdiənʲɪs	pʲ ɪ r m a d i ə nʲ ɪ s		Balto-Slavic	474_monday	4393	315	pʲ ɪ r m a d i ə nʲ ɪ s
53197	Latvian	Monday	pirmdiena	pirmdiɛ̯nɑ	p i r m d i ɛ n ɑ		Balto-Slavic	474_monday	4393	315	p i r m - d i ɛ n ɑ -
54450	Icelandic	Monday	mánudagur	mɑunʏtɑɣʏr̥	m ɑ u n ʏ t ɑ ɣ ʏ r̥		Germanic	474_monday	11360	311	m ɑ u n ʏ t ɑ ɣ ʏ r̥
55605	Norwegian (Bokmål)	Monday	mandag	ˈmɑndaːɡ	m ɑ n d aː g		Germanic	474_monday	11355	306	m ɑ n d aː g
56742	Swedish	Monday	måndag	mɔnːdaɡ	m ɔ nː d a g		Germanic	474_monday	11355	306	m ɔ nː d a g
57874	Danish	Monday	mandag	ˈmanˀda	m a nˀ d a		Germanic	474_monday	11355	306	m a nˀ d a -
58942	German	Monday	Montag	mɔntaːk	m ɔ n t aː k		Germanic	474_monday	11355	306	m ɔ n t aː k
60021	Dutch	Monday	maandag	maːndɑx	m aː n d ɑ x		Germanic	474_monday	11355	306	m aː n d ɑ x
61144	English	Monday	Monday	ˈmʌndɪ	m ʌ n d ɪ		Germanic	474_monday	11355	306	m ʌ n d ɪ -
62268	Irish	Monday	Luan	l̪ˠʊən̪ˠ	l̪ˠ ʊ ə n̪ˠ		Celtic	474_monday	7996	313	l̪ˠ ʊ ə n̪ˠ
62269	Irish	Monday	Dé Luain	dʲeː_l̪ˠʊənʲ	dʲ eː + l̪ˠ ʊ ə nʲ		Celtic	474_monday	7997	314	dʲ eː - + l̪ˠ ʊ ə nʲ
63506	Welsh	Monday	dydd Llun	dəð_ɬɪn	d ə ð + ɬ ɪ n		Celtic	474_monday	7997	314	d ə ð + ɬ ɪ - n
64623	Breton	Monday	Lun	lɔ̃n	l ɔ̃ n		Celtic	474_monday	7996	313	l ɔ̃ - n
65682	Latin	Monday	dies lunae	dɪeːs_ɫuːnaɛ̯	d ɪ eː s + lˠ uː n a ɛ		Italic	474_monday	15472	314	d ɪ eː s + lˠ uː n a ɛ
66837	French	Monday	lundi	lœ̃ˈdi	l œ̃ d i		Italic	474_monday	15461	309	l œ̃ d i
68027	Catalan	Monday	dilluns	d̪iʎuns	d̪ i ʎ u n s		Italic	474_monday	15444	303	d̪ i ʎ u n s
69167	Spanish	Monday	lunes	lunes	l u n e s		Italic	474_monday	15470	313	l u n e s -
70407	Portuguese	Monday	segunda-feira	səˈɣũdɐˈfejrɐ	s ə ɣ ũ d ɐ f e j r ɐ		Italic	474_monday	15480	319	s ə ɣ ũ d ɐ f e j r ɐ
71653	Italian	Monday	lunedì	lunedi	l u n e d i		Italic	474_monday	15470	313	l u n e d i
72934	Romanian	Monday	luni	lunʲ	l u nʲ		Italic	474_monday	15470	313	l u nʲ - - -
41651	Bulgarian	November	ноември	nɔɛmvri	n ɔ ɛ m v r i		Balto-Slavic	472_november	4414	326	n ɔ - - ɛ m v - r i -
42882	Croatian	November	studeni	stǔdɛniː	s t u d ɛ n iː		Balto-Slavic	472_november	4418	328	s t u d ɛ n iː
42883	Croatian	November	novembar	nɔ̌ʋɛːmbar	n ɔ ʋ ɛː m b a r		Balto-Slavic	472_november	4414	326	n ɔ - ʋ ɛː m b a r - -
44091	Slovene	November	novêmber	nɔʋe˦ːmbɛr	n ɔ ʋ eː ⁴ m b ɛ r		Balto-Slavic	472_november	4459	347	n ɔ ʋ eː ⁴ m b ɛ r
45232	Slovak	November	november	nɔvɛmbɛr	n ɔ v ɛ m b ɛ r		Balto-Slavic	472_november	4414	326	n ɔ - v ɛ m b ɛ r - -
46415	Czech	November	listopad	lɪstopat	l ɪ s t o p a t		Balto-Slavic	472_november	4412	324	l ɪ s t o p a t
47542	Polish	November	listopad	listɔpat	l i s t ɔ p a t		Balto-Slavic	472_november	4412	324	l i s t ɔ p a t
48642	Ukrainian	November	листопад	lɪstɔpɑd	l ɪ s t ɔ p ɑ d		Balto-Slavic	472_november	4412	324	l ɪ s t ɔ p ɑ d
49731	Belarusian	November	лістапад	listapad	l i s t a p a d		Balto-Slavic	472_november	4412	324	l i s t a p a d
50788	Russian	November	ноябрь	nɐjaˑbrʲ	n ɐ j aˑ b rʲ		Balto-Slavic	472_november	4414	326	n ɐ - j aˑ - b - rʲ - -
51898	Lithuanian	November	lapkritis	ɫǎpkrʲɪtʲɪs	lˠ a p k rʲ ɪ tʲ ɪ s		Balto-Slavic	472_november	4443	340	lˠ a p k rʲ ɪ tʲ ɪ s
53195	Latvian	November	novembris	nuɔ̯vɛmbris	n u ɔ v ɛ m b r i s		Balto-Slavic	472_november	4414	326	n u ɔ v ɛ m b - r i s
54448	Icelandic	November	nóvember	nouvɛmpɛr̥	n o u v ɛ m p ɛ r̥		Germanic	472_november	11376	326	n o u v ɛ m p ɛ - r̥
55603	Norwegian (Bokmål)	November	november	nuːˈvɛmbər	n uː v ɛ m b ə r		Germanic	472_november	11376	326	n uː - v ɛ m b ə - r
56740	Swedish	November	november	nuːvɛmbər	n uː v ɛ m b ə r		Germanic	472_november	11376	326	n uː - v ɛ m b ə - r
57872	Danish	November	november	noːvembəɐ̯	n oː v e m b ə ɐ		Germanic	472_november	11376	326	n oː - v e m b ə ɐ -
58940	German	November	November	noːfɛmbɐ	n oː f ɛ m b ɐ		Germanic	472_november	11376	326	n oː - f ɛ m b - ɐ -
60019	Dutch	November	november	noːvɛmbər	n oː v ɛ m b ə r		Germanic	472_november	11376	326	n oː - v ɛ m b ə - r
61142	English	November	November	nəʊˈvembə	n ə ʊ v e m b ə		Germanic	472_november	11376	326	n ə ʊ v e m b ə - -
62265	Irish	November	Samhain	sˠaʊnʲ	sˠ a ʊ nʲ		Celtic	472_november	8018	336	sˠ a ʊ nʲ
62266	Irish	November	Mí na Samhna	mʲiː_n̪ˠə_sˠaʊn̪ˠə	mʲ iː + n̪ˠ ə + sˠ a ʊ n̪ˠ ə		Celtic	472_november	8036	353	mʲ iː + n̪ˠ ə + sˠ a ʊ n̪ˠ ə
63504	Welsh	November	Tachwedd	taχwɛð	t a χ w ɛ ð		Celtic	472_november	8032	351	t a χ w ɛ ð
64621	Breton	November	Du	dyː	d yː		Celtic	472_november	8009	325	d yː
65680	Latin	November	Novembris	nɔwɛmbrɪs	n ɔ w ɛ m b r ɪ s		Italic	472_november	15490	326	n ɔ w - ɛ m b r - ɪ s
66835	French	November	novembre	nɔˈvɑ̃ːbʁə	n ɔ v ɑ̃ː b ʁ ə		Italic	472_november	15490	326	n ɔ v - ɑ̃ː - b ʁ - ə -
68025	Catalan	November	novembre	nuβɛmβɾə	n u β ɛ m β ɾ ə		Italic	472_november	15490	326	n u β - ɛ m β ɾ - ə -
69165	Spanish	November	noviembre	noβjembɾe	n o β j e m b ɾ e		Italic	472_november	15490	326	n o β j e m b ɾ - e -
70405	Portuguese	November	Novembro	nuˈvẽbru	n u v ẽ b r u		Italic	472_november	15490	326	n u v - ẽ - b r - u -
71651	Italian	November	novembre	novembre	n o v e m b r e		Italic	472_november	15490	326	n o v - e m b r - e -
72932	Romanian	November	noiembrie	nojembrje	n o j e m b r j e		Italic	472_november	15490	326	n o - j e m b r j e -
41650	Bulgarian	October	октомври	ɔktɔmvri	ɔ k t ɔ m v r i		Balto-Slavic	471_october	4489	358	- ɔ k t - ɔ m v - r i -
42880	Croatian	October	oktobar	ɔ̌ktɔːbar	ɔ k t ɔː b a r		Balto-Slavic	471_october	4489	358	- ɔ k t - ɔː - b a r - -
42881	Croatian	October	listopad	lîstɔpaːd	l i s t ɔ p aː d		Balto-Slavic	471_october	4540	382	l i s t ɔ p aː d
44090	Slovene	October	október	ɔktɔ˨ːbɛr	ɔ k t ɔː ² b ɛ r		Balto-Slavic	471_october	4528	377	ɔ k t ɔː ² b ɛ r
45231	Slovak	October	október	ɔktɔːbɛr	ɔ k t ɔː b ɛ r		Balto-Slavic	471_october	4489	358	- ɔ k t - ɔː - b ɛ r - -
46414	Czech	October	říjen	r̝iːjɛn	r̝ iː j ɛ n		Balto-Slavic	471_october	4494	359	r̝ iː j ɛ n
47541	Polish	October	październik	paʑd͡ʑɛɾnik	p a ʑ dʑ ɛ ɾ n i k		Balto-Slavic	471_october	4521	372	p a ʑ dʑ ɛ ɾ n i k
48641	Ukrainian	October	жовтень	ʐɔwtɛnʲ	ʐ ɔ w t ɛ nʲ		Balto-Slavic	471_october	4535	380	ʐ ɔ w t ɛ nʲ
49730	Belarusian	October	кастрычнік	kastrɨʈ͡ʂnik	k a s t r ɨ ʈʂ n i k		Balto-Slavic	471_october	4476	354	k a s t r ɨ ʈʂ n i k
50787	Russian	October	октябрь	ɐktʲaˑbrʲ	ɐ k tʲ aˑ b rʲ		Balto-Slavic	471_october	4489	358	- ɐ k tʲ - aˑ - b - rʲ - -
51897	Lithuanian	October	spalis	spǎlʲɪs	s p a lʲ ɪ s		Balto-Slavic	471_october	4516	370	s p a lʲ ɪ s
53194	Latvian	October	oktobris	uɔ̯ktuɔ̯bris	u ɔ k t u ɔ b r i s		Balto-Slavic	471_october	4489	358	u ɔ k t u ɔ - b - r i s
54447	Icelandic	October	október	ɔxtoupɛr̥	ɔ x t o u p ɛ r̥		Germanic	471_october	11411	358	ɔ x t o u p ɛ - r̥
55602	Norwegian (Bokmål)	October	oktober	ɔkˈtuːbər	ɔ k t uː b ə r		Germanic	471_october	11411	358	ɔ k t uː - b ə - r
56739	Swedish	October	oktober	ɔkːtɔbər	ɔ kː t ɔ b ə r		Germanic	471_october	11411	358	ɔ kː t ɔ - b ə - r
57871	Danish	October	oktober	oɡdoːbəɐ̯	o g d oː b ə ɐ		Germanic	471_october	11411	358	o g d oː - b ə ɐ -
58939	German	October	Oktober	ɔktoːbɐ	ɔ k t oː b ɐ		Germanic	471_october	11411	358	ɔ k t oː - b - ɐ -
60018	Dutch	October	oktober	ɔktoːbɛr	ɔ k t oː b ɛ r		Germanic	471_october	11411	358	ɔ k t oː - b ɛ - r
61141	English	October	October	ɒkˈtəʊbə	ɒ k t ə ʊ b ə		Germanic	471_october	11411	358	ɒ k t ə ʊ b ə - -
62264	Irish	October	Deireadh Fómhair	dʲɛɾʲə_fˠoːvˠəɾʲ	dʲ ɛ ɾʲ ə + fˠ oː vˠ ə ɾʲ		Celtic	471_october	8052	366	dʲ ɛ ɾʲ ə + fˠ oː vˠ ə ɾʲ
63503	Welsh	October	Hydref	hədrɛv	h ə d r ɛ v		Celtic	471_october	8039	355	h ə d r ɛ v
64620	Breton	October	Here	heːʀɛ	h eː ʀ ɛ		Celtic	471_october	8039	355	h eː - ʀ ɛ -
65679	Latin	October	Octobris	ɔktoːbrɪs	ɔ k t oː b r ɪ s		Italic	471_october	15531	358	ɔ k t oː - b r - ɪ s
66834	French	October	octobre	ɔkˈtɔbʁə	ɔ k t ɔ b ʁ ə		Italic	471_october	15531	358	ɔ k t ɔ - b ʁ - ə -
68024	Catalan	October	octubre	ukt̪uβɾə	u k t̪ u β ɾ ə		Italic	471_october	15531	358	u k t̪ u - β ɾ - ə -
69164	Spanish	October	octubre	oktuβɾe	o k t u β ɾ e		Italic	471_october	15531	358	o k t u - β ɾ - e -
70404	Portuguese	October	Outubro	oˈtuβru	o t u β r u		Italic	471_october	15531	358	o - t u - β r - u -
71650	Italian	October	ottobre	otːobre	o tː o b r e		Italic	471_october	15531	358	o - tː o - b r - e -
72931	Romanian	October	octombrie	oktombrje	o k t o m b r j e		Italic	471_october	15531	358	o k t o m b r j e -
41658	Bulgarian	Saturday	събота	sɤbɔta	s ɤ b ɔ t a		Balto-Slavic	479_saturday	4543	383	s ɤ - b ɔ t a
